timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775122222024,97,Call API,400,,GetJuristic 5-1,text,false,,1049,590,1,4,https://sandbox.api.krungsri.net/bay/scuda/juristic/get,97,0,29
1775122222043,92,Call API,400,,GetJoint 9-1,text,false,,1049,592,1,4,https://sandbox.api.krungsri.net/bay/scuda/joint/get,92,0,28
1775122222114,89,Call API,400,,SearchJoint 10-1,text,false,,1049,477,1,2,https://sandbox.api.krungsri.net/bay/scuda/joint/search,89,0,26
1775122222130,106,Call API,400,,GetIndividual 1-1,text,false,,1049,645,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/get,106,0,29
1775122222376,97,Call API,400,,SearchIndividual 2-1,text,false,,1049,461,1,3,https://sandbox.api.krungsri.net/bay/scuda/individual/search,97,0,26
1775122222381,98,Call API,400,,CreateJuristic 7-1,text,false,,1049,5009,1,2,https://sandbox.api.krungsri.net/bay/scuda/juristic/create,98,0,30
1775122222380,111,Call API,400,,SearchJuristic 6-1,text,false,,1049,457,1,1,https://sandbox.api.krungsri.net/bay/scuda/juristic/search,111,0,41
1775122222507,95,Call API,400,,UpdateIndividual 4-1,text,false,,1049,1183,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/update,95,0,23
1775122222514,92,Call API,400,,CreateIndividual 3-1,text,false,,1049,5440,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,92,0,23
1775122222613,75,Call API,400,,CreateIndividual 3-1,text,false,,1049,5532,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,75,0,0
1775122222695,76,Call API,400,,CreateIndividual 3-1,text,false,,1049,5305,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,76,0,0
1775122222780,68,Call API,400,,CreateIndividual 3-1,text,false,,1049,5450,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,68,0,0
1775122222853,70,Call API,400,,CreateIndividual 3-1,text,false,,1049,5639,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,70,0,0
1775122222849,91,Call API,400,,UpdateJuristic 8-1,text,false,,1049,1485,1,2,https://sandbox.api.krungsri.net/bay/scuda/juristic/update,91,0,27
1775122222928,87,Call API,400,,CreateIndividual 3-1,text,false,,1049,5203,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,87,0,0
1775122223020,101,Call API,400,,CreateIndividual 3-1,text,false,,1049,5189,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,101,0,0
1775122223068,77,Call API,400,,UpdateJuristic 8-2,text,false,,1049,1487,1,2,https://sandbox.api.krungsri.net/bay/scuda/juristic/update,77,0,11
1775122223128,71,Call API,400,,CreateIndividual 3-1,text,false,,1049,5518,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,71,0,0
1775122223203,86,Call API,400,,SearchJuristic 6-2,text,false,,1049,461,1,3,https://sandbox.api.krungsri.net/bay/scuda/juristic/search,86,0,10
1775122223215,78,Call API,400,,CreateIndividual 3-1,text,false,,1049,5602,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,78,0,0
1775122223204,97,Call API,400,,CreateIndividual 3-2,text,false,,1049,5209,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,97,0,27
1775122223298,69,Call API,400,,CreateIndividual 3-1,text,false,,1049,5563,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,69,0,0
1775122223306,72,Call API,400,,CreateIndividual 3-2,text,false,,1049,5085,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,72,0,0
1775122223305,79,Call API,400,,CreateJuristic 7-2,text,false,,1049,4486,1,3,https://sandbox.api.krungsri.net/bay/scuda/juristic/create,79,0,9
1775122223374,74,Call API,400,,CreateIndividual 3-1,text,false,,1049,4995,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,74,0,0
1775122223382,76,Call API,400,,CreateIndividual 3-2,text,false,,1049,5425,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,76,0,0
1775122223391,86,Call API,400,,SearchJoint 10-2,text,false,,1049,477,1,3,https://sandbox.api.krungsri.net/bay/scuda/joint/search,86,0,12
1775122223456,82,Call API,400,,CreateIndividual 3-1,text,false,,1049,5715,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,82,0,0
1775122223463,80,Call API,400,,CreateIndividual 3-2,text,false,,1049,5760,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,80,0,0
1775122223546,72,Call API,400,,CreateIndividual 3-1,text,false,,1049,5805,2,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,72,0,0
1775122223559,73,Call API,400,,SearchIndividual 2-2,text,false,,1049,456,1,4,https://sandbox.api.krungsri.net/bay/scuda/individual/search,73,0,11
1775122223547,105,Call API,400,,CreateIndividual 3-2,text,false,,1049,5607,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,105,0,0
1775122223543,116,Call API,400,,GetJuristic 5-2,text,false,,1049,595,1,3,https://sandbox.api.krungsri.net/bay/scuda/juristic/get,116,0,15
1775122223625,90,Call API,400,,CreateIndividual 3-1,text,false,,1049,5144,2,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,90,0,0
1775122223665,76,Call API,400,,GetIndividual 1-2,text,false,,1049,650,1,4,https://sandbox.api.krungsri.net/bay/scuda/individual/get,76,0,11
1775122223658,90,Call API,400,,CreateIndividual 3-2,text,false,,1049,5064,2,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,90,0,0
1775122223667,97,Call API,400,,GetJoint 9-2,text,false,,1049,592,1,3,https://sandbox.api.krungsri.net/bay/scuda/joint/get,97,0,11
1775122223720,79,Call API,400,,CreateIndividual 3-1,text,false,,1049,5319,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,79,0,0
1775122223756,72,Call API,400,,CreateIndividual 3-2,text,false,,1049,5258,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,72,0,0
1775122223804,82,Call API,400,,CreateIndividual 3-1,text,false,,1049,5330,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,82,0,0
1775122223832,72,Call API,400,,CreateIndividual 3-2,text,false,,1049,5622,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,72,0,0
1775122223834,83,Call API,400,,UpdateIndividual 4-2,text,false,,1049,1184,1,3,https://sandbox.api.krungsri.net/bay/scuda/individual/update,83,0,10
1775122223891,75,Call API,400,,CreateIndividual 3-1,text,false,,1049,5620,3,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,75,0,0
1775122223971,76,Call API,400,,CreateIndividual 3-1,text,false,,1049,5115,3,5,https://sandbox.api.krungsri.net/bay/scuda/individual/create,76,0,0
1775122223952,98,Call API,400,,CreateIndividual 3-3,text,false,,1049,4872,3,5,https://sandbox.api.krungsri.net/bay/scuda/individual/create,98,0,23
1775122223966,94,Call API,400,,GetJoint 9-3,text,false,,1049,592,1,5,https://sandbox.api.krungsri.net/bay/scuda/joint/get,94,0,10
1775122224006,85,Call API,400,,CreateJuristic 7-3,text,false,,1049,5353,1,5,https://sandbox.api.krungsri.net/bay/scuda/juristic/create,85,0,11
1775122224053,74,Call API,400,,CreateIndividual 3-1,text,false,,1049,5488,3,5,https://sandbox.api.krungsri.net/bay/scuda/individual/create,73,0,0
1775122224055,80,Call API,400,,CreateIndividual 3-3,text,false,,1049,5776,3,5,https://sandbox.api.krungsri.net/bay/scuda/individual/create,80,0,0
1775122224089,77,Call API,400,,SearchJuristic 6-3,text,false,,1049,461,1,5,https://sandbox.api.krungsri.net/bay/scuda/juristic/search,77,0,12
1775122224110,77,Call API,400,,GetIndividual 1-3,text,false,,1049,650,1,4,https://sandbox.api.krungsri.net/bay/scuda/individual/get,77,0,10
1775122224139,67,Call API,400,,CreateIndividual 3-3,text,false,,1049,5416,3,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,67,0,0
1775122224132,74,Call API,400,,CreateIndividual 3-1,text,false,,1049,5134,3,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,74,0,0
1775122224211,73,Call API,400,,CreateIndividual 3-3,text,false,,1049,5153,3,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,73,0,0
1775122224211,73,Call API,400,,CreateIndividual 3-1,text,false,,1049,5488,3,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,73,0,0
1775122224294,75,Call API,400,,CreateIndividual 3-3,text,false,,1049,5294,3,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,75,0,0
1775122224294,79,Call API,400,,CreateIndividual 3-1,text,false,,1049,5142,3,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,79,0,0
1775122224374,68,Call API,400,,CreateIndividual 3-3,text,false,,1049,5274,3,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,68,0,0
1775122224362,88,Call API,400,,UpdateIndividual 4-3,text,false,,1049,2560,1,4,https://sandbox.api.krungsri.net/bay/scuda/individual/update,88,0,17
1775122224378,73,Call API,400,,CreateIndividual 3-1,text,false,,1049,5424,3,4,https://sandbox.api.krungsri.net/bay/scuda/individual/create,73,0,0
1775122224450,70,Call API,400,,CreateIndividual 3-3,text,false,,1049,5424,3,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,69,0,0
1775122224456,70,Call API,400,,CreateIndividual 3-1,text,false,,1049,5733,3,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,70,0,0
