timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775113646828,347,Call API,400,,GetJuristic 5-1,text,false,,1049,599,1,11,https://sandbox.api.krungsri.net/bay/scuda/juristic/get,347,0,267
1775113647065,118,Call API,400,,UpdateIndividual 4-1,text,false,,1049,2572,2,11,https://sandbox.api.krungsri.net/bay/scuda/individual/update,118,0,46
1775113647080,107,Call API,400,,UpdateIndividual 4-2,text,false,,1049,2571,2,11,https://sandbox.api.krungsri.net/bay/scuda/individual/update,107,0,36
1775113646828,346,Call API,400,,SearchIndividual 2-1,text,false,,1049,467,1,11,https://sandbox.api.krungsri.net/bay/scuda/individual/search,346,0,267
1775113647060,110,Call API,400,,UpdateJuristic 8-1,text,false,,1049,2832,1,11,https://sandbox.api.krungsri.net/bay/scuda/juristic/update,110,0,35
1775113646828,344,Call API,400,,GetJoint 9-1,text,false,,1049,596,1,11,https://sandbox.api.krungsri.net/bay/scuda/joint/get,344,0,268
1775113646828,343,Call API,400,,SearchJuristic 6-1,text,false,,1049,463,1,11,https://sandbox.api.krungsri.net/bay/scuda/juristic/search,343,0,267
1775113647054,132,Call API,400,,CreateJuristic 7-1,text,false,,1049,4672,1,11,https://sandbox.api.krungsri.net/bay/scuda/juristic/create,132,0,41
1775113646930,241,Call API,400,,SearchJoint 10-1,text,false,,1049,458,1,11,https://sandbox.api.krungsri.net/bay/scuda/joint/search,241,0,165
1775113646828,342,Call API,400,,GetIndividual 1-1,text,false,,1049,654,1,11,https://sandbox.api.krungsri.net/bay/scuda/individual/get,339,0,267
1775113647058,114,Call API,400,,CreateIndividual 3-1,text,false,,1049,5658,1,11,https://sandbox.api.krungsri.net/bay/scuda/individual/create,114,0,48
1775113647215,65,Call API,400,,CreateIndividual 3-1,text,false,,1049,5215,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,65,0,0
1775113647287,65,Call API,400,,CreateIndividual 3-1,text,false,,1049,5647,1,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,65,0,0
1775113647312,91,Call API,400,,GetJoint 9-2,text,false,,1049,596,1,3,https://sandbox.api.krungsri.net/bay/scuda/joint/get,91,0,16
1775113647317,86,Call API,400,,GetJuristic 5-2,text,false,,1049,599,1,3,https://sandbox.api.krungsri.net/bay/scuda/juristic/get,86,0,12
1775113647360,64,Call API,400,,CreateIndividual 3-1,text,false,,1049,5439,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,64,0,0
1775113647440,84,Call API,400,,CreateJuristic 7-2,text,false,,1049,5243,1,2,https://sandbox.api.krungsri.net/bay/scuda/juristic/create,83,0,12
1775113647432,99,Call API,400,,CreateIndividual 3-1,text,false,,1049,5377,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,99,0,0
1775113647545,74,Call API,400,,CreateIndividual 3-1,text,false,,1049,5716,1,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,74,0,0
1775113647543,84,Call API,400,,SearchJoint 10-2,text,false,,1049,458,1,3,https://sandbox.api.krungsri.net/bay/scuda/joint/search,84,0,11
1775113647595,77,Call API,400,,GetIndividual 1-2,text,false,,1049,654,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/get,77,0,11
1775113647625,70,Call API,400,,CreateIndividual 3-1,text,false,,1049,5117,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,70,0,0
1775113647704,77,Call API,400,,CreateIndividual 3-1,text,false,,1049,5102,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,77,0,0
1775113647689,93,Call API,400,,CreateIndividual 3-2,text,false,,1049,5095,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,93,0,27
1775113647789,68,Call API,400,,CreateIndividual 3-2,text,false,,1049,5556,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,68,0,0
1775113647789,68,Call API,400,,CreateIndividual 3-1,text,false,,1049,5347,2,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,68,0,0
1775113647866,74,Call API,400,,CreateIndividual 3-2,text,false,,1049,5095,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,74,0,0
1775113647866,74,Call API,400,,CreateIndividual 3-1,text,false,,1049,5038,2,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,74,0,0
1775113647938,78,Call API,400,,UpdateJuristic 8-2,text,false,,1049,2863,1,5,https://sandbox.api.krungsri.net/bay/scuda/juristic/update,78,0,13
1775113647947,70,Call API,400,,CreateIndividual 3-1,text,false,,1049,5768,2,5,https://sandbox.api.krungsri.net/bay/scuda/individual/create,70,0,0
1775113647955,66,Call API,400,,CreateIndividual 3-2,text,false,,1049,5464,2,5,https://sandbox.api.krungsri.net/bay/scuda/individual/create,66,0,0
1775113648012,84,Call API,400,,SearchJuristic 6-2,text,false,,1049,465,1,5,https://sandbox.api.krungsri.net/bay/scuda/juristic/search,84,0,12
