timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775113479588,289,Call API,400,,GetJuristic 5-1,text,false,,919,577,1,10,https://sandbox.api.krungsri.net/bay/scuda/juristic/get,284,0,242
1775113479588,289,Call API,400,,SearchIndividual 2-1,text,false,,919,432,1,10,https://sandbox.api.krungsri.net/bay/scuda/individual/search,284,0,242
1775113479756,121,Call API,400,,UpdateJuristic 8-1,text,false,,919,2783,1,10,https://sandbox.api.krungsri.net/bay/scuda/juristic/update,116,0,74
1775113479588,289,Call API,400,,SearchJuristic 6-1,text,false,,919,439,1,10,https://sandbox.api.krungsri.net/bay/scuda/juristic/search,287,0,242
1775113479746,131,Call API,400,,CreateIndividual 3-1,text,false,,919,5397,1,10,https://sandbox.api.krungsri.net/bay/scuda/individual/create,126,0,84
1775113479635,242,Call API,400,,GetIndividual 1-1,text,false,,919,629,1,10,https://sandbox.api.krungsri.net/bay/scuda/individual/get,237,0,195
1775113479588,289,Call API,400,,GetJoint 9-1,text,false,,919,574,1,10,https://sandbox.api.krungsri.net/bay/scuda/joint/get,284,0,242
1775113479588,289,Call API,400,,SearchJoint 10-1,text,false,,919,433,1,10,https://sandbox.api.krungsri.net/bay/scuda/joint/search,284,0,242
1775113479743,134,Call API,400,,CreateJuristic 7-1,text,false,,919,4965,1,10,https://sandbox.api.krungsri.net/bay/scuda/juristic/create,129,0,87
1775113479756,121,Call API,400,,UpdateIndividual 4-1,text,false,,919,2493,1,10,https://sandbox.api.krungsri.net/bay/scuda/individual/update,116,0,74
1775113479925,39,Call API,400,,CreateIndividual 3-1,text,false,,919,5309,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,39,0,0
1775113479940,47,Call API,400,,SearchJoint 10-2,text,false,,919,436,1,2,https://sandbox.api.krungsri.net/bay/scuda/joint/search,47,0,14
1775113479970,36,Call API,400,,CreateIndividual 3-1,text,false,,919,5340,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,36,0,0
1775113480014,33,Call API,400,,CreateIndividual 3-1,text,false,,919,5179,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,33,0,0
1775113480007,60,Call API,400,,UpdateIndividual 4-2,text,false,,919,2518,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/update,60,0,19
1775113480055,42,Call API,400,,CreateIndividual 3-1,text,false,,919,5463,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,42,0,0
1775113480091,49,Call API,400,,CreateJuristic 7-2,text,false,,919,4732,1,2,https://sandbox.api.krungsri.net/bay/scuda/juristic/create,49,0,12
1775113480104,41,Call API,400,,CreateIndividual 3-1,text,false,,919,5209,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,41,0,0
1775113480152,37,Call API,400,,CreateIndividual 3-1,text,false,,919,5351,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,37,0,0
1775113480198,65,Call API,400,,CreateIndividual 3-1,text,false,,919,5617,1,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,65,0,0
1775113480220,58,Call API,400,,GetIndividual 1-2,text,false,,919,632,1,3,https://sandbox.api.krungsri.net/bay/scuda/individual/get,58,0,11
1775113480213,68,Call API,400,,GetJoint 9-2,text,false,,919,574,1,3,https://sandbox.api.krungsri.net/bay/scuda/joint/get,68,0,11
1775113480271,42,Call API,400,,CreateIndividual 3-1,text,false,,919,5052,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,42,0,0
1775113480320,33,Call API,400,,CreateIndividual 3-1,text,false,,919,5559,1,1,https://sandbox.api.krungsri.net/bay/scuda/individual/create,33,0,0
1775113480361,35,Call API,400,,CreateIndividual 3-1,text,false,,919,5570,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,35,0,0
1775113480365,56,Call API,400,,UpdateJuristic 8-2,text,false,,919,2796,1,2,https://sandbox.api.krungsri.net/bay/scuda/juristic/update,56,0,11
1775113480403,37,Call API,400,,CreateIndividual 3-1,text,false,,919,5653,1,2,https://sandbox.api.krungsri.net/bay/scuda/individual/create,37,0,0
1775113480455,36,Call API,400,,CreateIndividual 3-1,text,false,,919,5209,1,3,https://sandbox.api.krungsri.net/bay/scuda/individual/create,36,0,0
